orf	chr	gene	WtMean	MutMean	fold.mut.by.wt	p	p.paired
orf19.6763	Chr3	SLK19/KER1	4130.0440564021	3467.98996008915	0.839698054724941	0.710735952935827	0.499701245888381
orf19.2809	Chr3	CA19B/CTN3/CAT3	1556.51474700730	1120.1226091568	0.719635076577626	0.386055581739386	0.129581231851694
orf19.3302	Chr1		3695.57072181785	3845.07734459276	1.04045562486256	0.964055193150058	0.713770833308262
orf19.876	Chr2	PGA33	1700.14519446781	1258.29691659126	0.740111445002281	0.438179242673986	0.333920662575123
orf19.6978	Chr3		381.137446161189	365.760456339529	0.959655001164183	0.926838051429863	0.87342703097059
orf19.4718	Chr4	TRP5	2744.33331869886	3476.85833668955	1.26692275788788	0.447449881526068	0.168107894115382
orf19.2311	Chr1	RPL8A/RPL82	8627.92980621067	7350.67411941602	0.851962670596226	0.726069379744195	0.45206648233325
orf19.5387	Chr3	VPS8	550.265593659205	568.784338242437	1.03365419316895	0.938646112059978	0.769646684102479
orf19.2281	Chr2	OCA1	455.71324343239	493.045599174608	1.08192071720592	0.796722536022567	0.583223406226499
orf19.5483	Chr2	GUF1	568.996743579359	627.330250916508	1.10251993178413	0.781970174938365	0.577157248002012
orf19.5537	Chr6	WSC2	771.211229586446	560.408200944481	0.726659804013739	0.0449865964778177	0.0726296241958519
orf19.808	Chr2	DEP1	1163.70805287836	839.87104166229	0.72171971276208	0.550954785464684	0.374821037741078
orf19.578	Chr5	MSB3	478.597441900222	390.584828272800	0.81610304209321	0.533085867310996	0.138441160313849
orf19.6423	ChrR	FBP26	1590.93535525791	2549.48341022047	1.60250597347946	0.0660298362523625	0.0200325530043412
orf19.7550	ChrR		447.357853627485	531.436549498517	1.18794505380707	0.581932903167837	0.157523428543770
orf19.2034	Chr2		438.671703935077	440.064790535673	1.00317569286576	0.997055791647644	0.985138443514166
orf19.6239	Chr1	KIN28	462.933744487509	481.758011727989	1.04066298355787	0.858043418033366	0.56173096325575
orf19.7104	Chr7		794.661353566734	1238.30214083297	1.55827653537574	0.0561558523581376	0.0197924142953424
orf19.7193	Chr7	SSR4	530.250059913558	490.105693972133	0.92429163337017	0.640543943716432	0.495107084408448
orf19.7655	ChrR	RPO21	4969.55547858497	4794.30037078444	0.96473424865549	0.936765761888719	0.801341820966803
orf19.584	Chr5	CCP2	391.833437169585	339.495168769177	0.866427253430758	0.720729637915163	0.290809548037473
orf19.5847	ChrR	RET1	749.736150949323	868.494154589405	1.15839972967785	0.331844125047539	0.298751013485495
orf19.6286	Chr5	RPS27	10794.2476560600	11587.8017072966	1.07351638358891	0.844901091790416	0.659096503486025
orf19.5991	Chr3	DBP10	1313.5624441228	1315.07386883659	1.00115063027308	0.989618776843738	0.991192132534401
orf19.4326	Chr5		395.585820085585	349.208760912354	0.882763595613216	0.686338145312038	0.336799746302685
orf19.6027	Chr1		579.092971050745	483.377530527074	0.834714898455773	0.73848639672564	0.308987622426711
orf19.376	Chr4	BDE99	1176.54794335522	1130.69938904501	0.961031291101101	0.849060468871926	0.813098313678043
orf19.6676	Chr5	DPH5	2615.10332729726	1604.53274959674	0.613563805624096	0.121856384094810	0.0781841614956273
orf19.6897	Chr7		1573.20731658846	1431.75180397827	0.910084633399156	0.905379239782284	0.167852339501124
orf19.1976	Chr5	TRX1	1366.27174737172	1248.53705719967	0.913827764938755	0.928583703953738	0.307860286730536
orf19.2079	Chr2	PHH1/PHHB	662.335273077805	880.293492029131	1.32907536078895	0.578868862911624	0.231131647696069
orf19.2629	Chr?	USO1	484.842948914443	550.799858824307	1.13603767994882	0.518334081959299	0.341364914272541
orf19.4520	Chr2		545.225947872505	650.203103160465	1.19253881018977	0.552490620720833	0.339612878285273
orf19.2313	Chr1		2385.67083965982	1991.55015190448	0.834796703215127	0.829496655650517	0.287177720995889
orf19.7593	ChrR	ASP1	571.348417824669	635.554331994552	1.11237611266053	0.37549247206356	0.297611098711079
orf19.6138	ChrR	FRE6	465.550786866544	439.602793794384	0.944263883116155	0.89619188318139	0.634584455806924
orf19.4190	Chr4		783.352540685687	996.575412188609	1.27219273625676	0.474010008280202	0.265993555893575
orf19.6917	Chr7		391.299949954761	468.765172320776	1.19796890435322	0.685918033681888	0.469142067939046
orf19.5602	Chr6		4164.49936659015	4613.26462297352	1.10775971296421	0.840730315807839	0.756157532319931
orf19.4194	Chr6	TFB4	627.259044544063	622.514058851898	0.992435365048242	0.982502536315152	0.943257225275329
orf19.6970	Chr3		405.252272578378	387.512829887004	0.956226173443744	0.900949330962532	0.797711445896534
orf19.2996	Chr1		1385.07251687531	1155.42834664777	0.834200615903054	0.561914756915213	0.485007595742389
orf19.1618	Chr3	GFA1	1763.91927926639	2442.09413860553	1.38447046149481	0.0610572085573225	0.0568452258523615
orf19.3906	Chr5		770.547432238108	1022.58267349498	1.32708595306693	0.750087338428332	0.494220929665063
orf19.6420	ChrR	PGA13	657.415519995118	1093.53668055075	1.66338738178689	0.425328774089903	0.152104604090173
orf19.1706	Chr3	MET18	437.329868272599	458.08453200024	1.04745768636755	0.90379531268159	0.777946525490308
orf19.2620	ChrR		604.479643177472	717.806252816044	1.18747795879918	0.877889737592811	0.577092334880883
orf19.5596	Chr6	CAF4	421.525958488168	405.979045059003	0.963117542072795	0.918148018513485	0.781433945637742
orf19.6469	Chr7	TCA99	881.044717588297	979.589964469934	1.11185044858039	0.839860992052169	0.408595921667483
orf19.3021	Chr1		469.089732800250	613.981043286446	1.30887759922022	0.556995869884631	0.168534140040831
orf19.1673	Chr3	PPT1	895.07261403399	837.260163962315	0.935410324072902	0.708711745327826	0.470347487719683
orf19.6434	ChrR	PEX19	981.71457678853	990.239818874064	1.00868403330979	0.984210330935463	0.960398962610424
orf19.175	ChrR		495.783592318183	434.409651882006	0.876208205783484	0.656344999888689	0.329225882425342
orf19.7176	Chr7	NPT1	917.501765008358	1016.52944477545	1.10793186841030	0.70973348714659	0.577570629007377
orf19.1055	Chr1	CDC3	981.442502470992	1011.27135776004	1.03039287091597	0.867111967070519	0.834861594435544
orf19.4857	Chr1		2250.6694704771	2040.27003533701	0.906516955110478	0.857664858985482	0.262850639048840
orf19.2989	Chr1		1933.36402469803	2517.09635924685	1.30192572484635	0.485745633565015	0.378909649947294
orf19.7070	Chr7		366.287900719037	407.810833657873	1.11336146473123	0.82921369706169	0.530351159848424
orf19.6933	Chr3	RRD2	990.918736736153	1075.23888615368	1.08509290044838	0.880615706139774	0.531182733766259
orf19.3459	Chr2	MCK1	754.910528636311	619.063791554465	0.820049221823356	0.198359980322546	0.131830362705503
orf19.3003	Chr1	RPL6	13144.9936096620	11506.5324429813	0.87535473844001	0.799603272906293	0.518901794460771
orf19.2559	ChrR	CDC4	1544.50812601441	1404.69601513775	0.909477905281443	0.674499644283356	0.306897231009889
orf19.2379	ChrR	NOT4(SIG1:MOT2)/NOT4/MOT2	1238.08019999459	1139.68258846596	0.92052404074545	0.819021290962232	0.677337019797652
orf19.1120	Chr5		455.152191640753	452.155973429546	0.993417106923278	0.986781500343884	0.936253213131745
orf19.2328	Chr1		1259.42405317157	1047.75607561726	0.83193271795844	0.575033747939946	0.464116286646865
orf19.6563.1	Chr7		775.229366435827	744.626981634006	0.960524734837488	0.946480821545595	0.555204589511807
orf19.5586	Chr6	FIG4	1335.15363070296	1032.69004438712	0.773461585722841	0.579823298914928	0.139348691659235
orf19.1227	Chr4		316.65765953772	300.936677313679	0.950353380849869	0.946049735882317	0.772327656781291
orf19.3531	Chr2		403.478540120889	417.664540716048	1.03515924438239	0.89598863039272	0.774792152390577
orf19.962	Chr5		919.6620920075	721.302432426519	0.784312454210231	0.474168317341247	0.545218012951738
orf19.3936	Chr5		2972.04198121128	2589.00057757885	0.871118441107513	0.86154781371914	0.118052793711357
orf19.1499	Chr2	CTF1	454.288153568499	484.242910946012	1.06593779111829	0.79517015254318	0.58098715682601
orf19.2664	Chr4	MKT1	1130.31789726867	980.506624247345	0.867460938747117	0.396630404906583	0.380756858204646
orf19.2532	ChrR	PRS3/PRSCa	434.585926728038	411.750073186067	0.947453766591339	0.85112595549724	0.636771207560426
orf19.1900	Chr2	TGS1	478.156485510683	450.457431609365	0.942071152978852	0.815587289010596	0.686013996659781
orf19.4585	Chr4	TFG1	3024.63985677925	2909.48019908147	0.961926158765755	0.96200291041606	0.641818030600252
orf19.6783	Chr3	MRS6	2044.50358346587	1593.42341545896	0.779369343416738	0.408472114863632	0.429455815193337
orf19.3323	Chr1		835.581619151973	1178.23705860044	1.41008015446322	0.332743252758971	0.156393230748008
orf19.4579	Chr4	ERV29	1426.62169516093	1542.63423868759	1.08131976677501	0.769919009194844	0.731912096735235
orf19.6704	Chr7		754.07071519363	871.430577707446	1.15563508852572	0.84476827974528	0.689669927175675
orf19.5000	Chr1	CYB3/CYB2	759.330684877891	721.64564852265	0.950370718442254	0.849965704635923	0.730022099431505
orf19.5759	Chr6	SNQ2	1556.87823869853	1501.13127726762	0.96419311411436	0.91684697519594	0.911360074950843
orf19.886	Chr2	PAN1	704.531597250733	728.382614667506	1.03385372282783	0.906325151225385	0.798586133756207
orf19.5601	Chr6		699.363555806338	850.582052185726	1.21622301465943	0.589389585597474	0.29221859286416
orf19.6385	ChrR	ACO1/ACON	4633.49398193263	5113.20408826072	1.10353096565974	0.82790249325348	0.46102008976375
orf19.4374	ChrR	PRP42	401.501699504486	398.636207626265	0.99286306413707	0.986493566726745	0.942667665704662
orf19.6344	Chr1	RBK1	861.44202565215	1016.52350777353	1.18002544280792	0.36763458188033	0.143995435852774
orf19.5006	Chr1	SNC2	2245.40975182166	2570.53733759771	1.14479655016742	0.67524321916334	0.0452821505117648
orf19.5588	Chr6	PGA60	567.009756852365	582.614945930083	1.02752190573289	0.965561888685695	0.79569517436965
orf19.697	ChrR		1423.52730049111	1821.37913420985	1.27948310761689	0.539955692665449	0.0163430117766165
orf19.5325	Chr4	KIN3	1198.85674595271	1441.83546664148	1.20267535842715	0.58202090387906	0.397179443868728
orf19.2565	ChrR	MDM1	361.203907722906	335.417858261379	0.92861082366443	0.805550226648321	0.412400016366071
orf19.2803	Chr3	HEM13	2037.05131678976	2163.11135548856	1.06188358518992	0.779385881276991	0.725371422794937
orf19.3584	Chr2		1263.67886890249	1113.51231412365	0.881167155300093	0.630595512436951	0.563365475728446
orf19.2521	ChrR		604.69836306674	554.088880454532	0.91630623513591	0.536949237108226	0.332188248465189
orf19.983	Chr1		562.788704198434	674.243342323449	1.19803993451460	0.507844815720307	0.155755975451408
orf19.5749	Chr6	SBA1	4038.74984577266	5270.77101730946	1.30505013149709	0.30461571756442	0.140039162189385
orf19.2044	Chr2	PGA27	553.99934161588	443.515540354392	0.800570518839906	0.690509528563526	0.384800997675438
orf19.1609	Chr3	KRI1	749.724092499676	690.774565502639	0.92137170515557	0.356312566424943	0.262490486817167
orf19.5462	Chr3		3243.12940234846	4853.69605131584	1.49660881486910	0.211437989697841	0.319880006262961
orf19.1403	Chr2	CMC1	2726.60205077144	2112.79630085108	0.774882531997401	0.545442377684713	0.0789339707990867
orf19.6491	Chr7		495.876304674586	472.00189501883	0.951854102664932	0.951600693901777	0.587227175968298
orf19.340	Chr3		414.670673720519	413.475704023014	0.997118268126407	0.994231765902307	0.979556723133943
orf19.5566	Chr6		557.65598412623	523.649168504142	0.939018289787795	0.825562468896267	0.632734463582363
orf19.203	Chr2	STB3	485.177682755815	543.697615449624	1.12061546681499	0.60705813040418	0.0384257884061431
orf19.7282	ChrR	PEX13	814.707588082638	693.827575575696	0.851627732114996	0.61913173919858	0.463943233591978
orf19.145	Chr2	RPB4	445.009676484469	411.467211115596	0.924625312344094	0.77181668651956	0.629968092190391
orf19.866	Chr2	RAD30(RAD32)	731.440047126949	804.41439687885	1.09976805349740	0.730815883944895	0.517099922288995
orf19.1060	Chr1		597.019017953645	608.0789540181	1.01852526591592	0.986128834931053	0.85176966748443
orf19.371	Chr4		1139.63633738519	1257.94921632661	1.10381634479371	0.591265338331478	0.693926347467803
orf19.6782	Chr3		331.630291958311	313.642306531023	0.945758919304185	0.905709634487312	0.610242155689397
orf19.2408	ChrR		408.544736695381	482.925060926079	1.18206163866494	0.531582760020163	0.0624682644904392
orf19.409	Chr1		34440.5053025242	31342.7730973692	0.910055552961705	0.868270264121002	0.437308003615378
orf19.3610	Chr2		386.172568881613	395.51631928963	1.02419579007146	0.953739416636318	0.85986958715049
orf19.7111.1	Chr7	FIS1/SOD3	1201.75890053706	1711.91981065517	1.42451186331146	0.170362800539123	0.0481750574211942
orf19.5217	Chr2	TES3	394.723096384577	359.587074747683	0.910985645484853	0.809893362280894	0.316442498305929
orf19.6197	Chr1	DHH1	937.073662470714	680.12309047481	0.725794692256722	0.385445233501396	0.110241518318534
orf19.5905	Chr3		649.435290197511	866.808774238633	1.33471153681071	0.376215452769869	0.109884827529076
orf19.4747	Chr1	HEM14	716.060760746181	694.71020794618	0.970183322463092	0.955470513863207	0.422233905584438
orf19.4808	Chr1	NUP188	561.15784732559	558.222461633226	0.994769055255391	0.9780045561989	0.940212613248913
orf19.2831	ChrR	RPC31	1117.66807525345	1290.91722381242	1.15500948125381	0.797047883686956	0.500907498471335
orf19.6402	ChrR	CYS3	13139.2192829334	11859.2072797415	0.902580817350802	0.863763454282164	0.624679105275884
orf19.1323	Chr4	APL6	608.226938399072	522.520175343926	0.859087525322807	0.59192972807537	0.0673501742809647
orf19.3476	Chr2	HRR25	1023.79747150387	902.5156794534	0.881537320196425	0.638404917650373	0.237928171249665
orf19.5245	Chr1	BUL4	609.900888247992	625.686973647337	1.02588303395441	0.960574233434127	0.70036684639478
orf19.6982	Chr3		386.983323420977	382.230477400125	0.987718214886275	0.966216392331341	0.85491871011609
orf19.5488	Chr2		790.111835470119	821.732187338627	1.04002009645849	0.936085612661024	0.721096441937468
orf19.1407	ChrR		3795.01822644943	3674.42449742672	0.968223148921334	0.911925259132839	0.787960921794628
orf19.5357	Chr4	AKL1	1711.34638682280	1603.76270631864	0.93713506433733	0.917451835720664	0.0827902064626956
orf19.323	Chr3	DNF2	559.466796326561	578.40979077531	1.03385901464238	0.881145503774617	0.807170756366948
orf19.556	ChrR		686.292377870162	966.278632343146	1.40796934878090	0.405516369956047	0.348351117897797
orf19.1476	Chr2	IME4	478.721388228351	428.571885518649	0.895242819847061	0.792765298626149	0.202587524868014
orf19.2196	Chr2	CUE3	485.050863952496	499.473286271016	1.02973383492403	0.825715945750265	0.538873730242671
orf19.5806	Chr2	ALD5/YER73	33418.9847247967	20888.0746260974	0.625036182221255	0.219908773168914	0.0957325621363567
orf19.6818	Chr3		987.44537451421	827.030880200218	0.837545956005	0.648518791132716	0.239728143298811
orf19.306	Chr3	USO5	390.267355147566	342.213666147231	0.876869821760612	0.582163522627398	0.227179010905022
orf19.5985	Chr3	PAC10	3618.1311780122	3375.04030591558	0.932813140227222	0.936954207679226	0.637243514839787
orf19.3748	ChrR		614.316177105474	756.711956692636	1.23179558815804	0.78814987920142	0.450980335568223
orf19.5322	Chr4		1138.64908108286	1350.42531267840	1.18598902428669	0.416643801222499	0.133391804227208
orf19.3287	Chr2	BUD22	473.832089327149	440.318567379641	0.929271312132748	0.833109424568043	0.219100740106435
orf19.163	ChrR	PAN6	587.492546828659	626.472196127094	1.06634918095362	0.850655931752147	0.65486913293563
orf19.7459	Chr3		1665.41372135885	1826.23109660891	1.09656301805826	0.776911457130277	0.515362418551327
orf19.360	Chr3	FUR4	1838.77068880923	1885.23674058889	1.02527017211143	0.965590643007165	0.90996614196488
orf19.1441	Chr2		2203.0538904372	2042.31622416578	0.927038704332592	0.88255885435612	0.641914318884293
orf19.5260	Chr1	RPN2	1261.31867857250	1454.94829839409	1.15351363863154	0.509190419260521	0.164986766851077
orf19.6220.4	Chr1		861.14836907788	753.265221880919	0.874721765643611	0.324973623508165	0.374273541205040
orf19.2613	ChrR	ECM4	3917.34202337165	5254.60878140224	1.34137094745677	0.301263078651523	0.0411746724762068
orf19.7081	Chr7	NSF1/SPL1/NFS1	3260.72961715733	4065.01932973753	1.24665943117399	0.54826147049041	0.215205270104988
orf19.4748	Chr1	MSL1	377.837630603895	335.923751863374	0.88906907267672	0.671493568248996	0.108859897770984
orf19.5293	Chr4		1190.27384409381	2304.77959208827	1.93634397960157	0.0478785352313522	0.0202711746854825
orf19.1833	Chr1	CBF5	4020.85390412024	3750.32997506797	0.932719781543154	0.778470597822343	0.565592879287765
orf19.684	Chr1	PCF12	2325.47777208187	2012.43094979785	0.865383868191624	0.808740100725033	0.131535258698016
orf19.394	Chr1	BNA5	661.586316996712	686.753190392305	1.03804019634178	0.526082953181678	0.158232430643164
orf19.67	Chr?		867.800315211412	576.783103580144	0.664649566806886	0.181149546805585	0.276795015138461
orf19.2393	ChrR	YTH2	986.610803996687	969.9825388416	0.9831460743307	0.925228433747763	0.850387151545656
orf19.3826	Chr4		2396.76720062707	2272.00453935633	0.947945440325579	0.885359222967522	0.818273398229004
orf19.4476	Chr1	IFD6	2832.80783637628	5042.47681817416	1.78002784143116	0.162925336985565	0.204080334835503
orf19.6445	ChrR	ECI1	1421.08434852416	1292.27254886686	0.909356682598698	0.758659791171357	0.353512303332876
orf19.2941	Chr1	SCW4	815.442341190663	424.946311761678	0.521123677660881	0.0393360779038446	0.0297404505894715
orf19.6520	Chr7		631.788880770902	949.813671931376	1.50337193458110	0.0343697670166459	0.0736179929147852
orf19.3782.2	Chr4		673.043654672542	672.519344405803	0.999220986241978	0.998116326560289	0.994385121591747
orf19.1065	Chr1	SSA2/HS72/SSA1	1947.77500899927	3255.56653682785	1.67142843592623	0.432871106742028	0.176618474050292
orf19.5404	Chr3	HYR3	942.55091838918	777.445176190954	0.824830957164211	0.818981999224416	0.414654978035343
orf19.1591	Chr2	ERG10	2200.68759172855	2209.27067955159	1.00390018458563	0.98534627782942	0.98768596917653
