"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","orf","chr","gene","geneflag","WtMean","MutMean","WtMean2","MutMean2","sd.wt","sd.mut","fold.mut.by.wt","sd.ratio","p","p.paired"
"5459","orf19.3823","ZDS1",916.6982167,1846.762348,1051.365948,NA,1084.351604,NA,1.031374096,NA,0.985106878,0.963904753,1.558306563,0.175019015,1.510595902,0.121414853,"Ca21chr4","W",982303,987240,"orf19.3823","Chr4","ZDS1/CES1",1,916.698216723285,1846.76234788676,839.445718294209,884.319179281151,410.121756650381,563.153186033862,1.05345606036103,0.306187372024271,0.943755511348433,0.849090025226769
"2392","orf19.3822","SCS7",5103.385839,19975.26253,6525.499573,NA,12314.0558,NA,1.887067137,NA,0.112780353,0.003021067,1.450561606,0.095804343,1.434365613,0.021798693,"Ca21chr4","W",987869,989005,"orf19.3822","Chr4","SCS7",1,5103.3858390173,19975.2625257884,6288.49095046746,12301.4989267804,3840.55468297727,7295.87883837752,1.95619251481406,0.581298740826112,0.102786820946931,0.00154440267070647
"4105","orf19.3821","",824.8642746,2244.151822,983.6161345,NA,1435.138172,NA,1.459042936,NA,0.025011111,0.083809508,1.503563491,0.126526905,1.469787529,0.07488158,"Ca21chr4","C",990508,989321,"orf19.3821","Chr4","",1,824.86427455132,2244.15182216379,771.131821144975,1239.72250090016,170.102842831643,275.112453899283,1.60766611739536,0.532713256280308,0.00250136498162832,0.0154772995587176
"4441","orf19.3820","CTN97",1308.99146,2521.984222,1549.815143,NA,1607.308278,NA,1.037096769,NA,0.866241173,0.579899221,1.630233285,0.19031608,1.569590335,0.10638523,"Ca21chr4","C",997715,996165,"orf19.3820","Chr4","CTN97",1,1308.99145963937,2521.98422185548,1335.72167095631,1413.12184409232,1094.13226778542,1088.2297270176,1.05794633329607,0.431888241272492,0.851102399738246,0.494329249702956
"6281","orf19.3819","",552.4055356,1159.923977,610.4231376,NA,725.3615976,NA,1.188293092,NA,0.278983469,0.207088459,1.367064521,0.06114507,1.356391939,0.043699598,"Ca21chr4","C",999245,998880,"orf19.3819","Chr4","",1,552.405535556398,1159.92397660819,399.906429883799,518.050021236197,58.4356809921659,106.643692242293,1.29542808648195,0.389390109436937,0.163239217076695,0.303453939842997
"973","orf19.3818","GOA1",600.203504,1482.303571,644.3915921,NA,914.3934991,NA,1.41900284,NA,0.11869805,0.098604126,1.489091845,0.084161376,1.447119265,0.021957599,"Ca21chr4","C",1000098,999262,"orf19.3818","Chr4","",1,600.203504017222,1482.30357142857,434.250038164783,710.844482930978,304.718434739207,281.379628281541,1.63694742765051,1.31096868533685,0.114038794900843,0.0433358408029342
"2913","orf19.3817","RTS2",1103.448647,3087.44053,1324.481007,NA,1949.605484,NA,1.471976929,NA,0.067424063,0.036695777,1.422785213,0.068581168,1.390104501,0.041267926,"Ca21chr4","W",1000608,1001327,"orf19.3817","Chr4","RTS2",1,1103.44864689908,3087.44052965083,1110.73897159851,1761.50177446579,421.983576263982,587.751416068282,1.58588274968937,0.52774833894383,0.0473042692447012,0.0149423083973026
"5050","orf19.3815","UBP7",746.1312396,1962.143754,899.8617195,NA,1252.836655,NA,1.39225464,NA,0.061274256,0.018738571,1.581149447,0.127130865,1.537824359,0.098188218,"Ca21chr4","C",1004278,1001429,"orf19.3815","Chr4","UBP7",1,746.131239626476,1962.143753781,687.408844394654,1052.99836299007,152.910142137179,218.923214508098,1.53183708876682,0.241589642088165,0.00714921565024354,0.000844170989839742
"3400","orf19.3813","",392.168041,984.3350144,414.2452117,NA,637.3022849,NA,1.538466268,NA,0.154792476,0.072232885,1.493313077,0.148217272,1.445502851,0.039656379,"Ca21chr4","C",1006645,1005143,"orf19.3813","Chr4","",1,392.16804097951,984.335014425985,204.435136704174,427.997421844267,118.11066798055,287.649812010329,2.09356096385523,1.5439586732423,0.113741446248657,0.0171738614154362
"605","orf19.3812","SSZ1",2409.858749,7943.841807,2809.890441,NA,4588.443851,NA,1.632961835,NA,0.092406077,0.028743285,1.500889392,0.107659865,1.459406381,0.051675304,"Ca21chr4","W",1007666,1009288,"orf19.3812","Chr4","SSZ1",1,2409.8587494377,7943.84180693777,2593.16797287904,4450.1117215922,1395.06060610595,2139.32503539744,1.71609080789761,0.701838517893944,0.088453387240626,0.0258345188494465
"1003","orf19.3811","GYP1",379.1440345,938.2104236,387.772378,NA,634.4158738,NA,1.636052256,NA,0.242895981,0.139824411,1.557232242,0.161358107,1.544462689,0.137892628,"Ca21chr4","W",1009631,1011325,"orf19.3811","Chr4","GYP1",1,379.144034517106,938.210423550033,190.627752462775,424.93733703591,156.03818841706,405.935046538697,2.22720003538267,23.3417549718629,0.299974056155755,0.121091659648595
"3611","orf19.3810","MTD1",1651.78439,3896.913571,2114.395269,NA,2887.627021,NA,1.365698772,NA,0.662178454,0.395191221,1.573464266,0.123489289,1.542309334,0.132142131,"Ca21chr4","W",1011783,1012754,"orf19.3810","Chr4","MTD1",1,1651.78439042841,3896.91357086852,1895.63213100032,2703.93884902653,801.136943236781,2527.57157750826,1.42640484132313,0.570111516231285,0.668014779032986,0.439164149331251
"3669","orf19.3809","BAS1",323.4163409,497.5262094,313.1101468,NA,307.2901557,NA,0.98141232,NA,0.774034572,0.809669844,1.673263107,0.263305748,1.615898962,0.226854892,"Ca21chr4","W",1013121,1015337,"orf19.3809","Chr4","BAS1",1,323.41634091861,497.526209422761,115.709860756863,99.6982995558473,99.7108351895738,78.466161487123,0.861822220970662,0.294999854791901,0.97630823969793,0.783367727046459
"2812","orf19.3806","DCR1",401.1921022,954.227073,447.0212416,NA,629.7695692,NA,1.40232341,NA,0.332150437,0.278611614,1.463217911,0.063161109,1.448314078,0.01050875,"Ca21chr4","W",1015974,1017470,"orf19.3806","Chr4","DCR1",1,401.192102160795,954.22707298751,252.649360741903,420.501147639559,317.977481441653,414.879400779735,1.66217356952687,18.1975615182024,0.296169365922976,0.0426214025677473
"147","orf19.3804","",488.6221391,1361.245358,545.0934009,NA,848.4060747,NA,1.556441654,NA,0.071878304,0.154430985,1.515732034,0.05548927,1.514379812,0.043140623,"Ca21chr4","C",1018439,1017672,"orf19.3804","Chr4","",1,488.622139082281,1361.24535843236,334.58573096591,644.058333332191,67.2403964397574,284.485631207738,1.92494261925896,0.783475091952122,0.0253462025884734,0.0391513665729112
"3966","orf19.3803","MNN22",1763.39283,2935.619841,2071.615955,NA,2003.267757,NA,0.967007303,NA,0.976798719,0.980340253,1.514543204,0.150956449,1.498074353,0.080784901,"Ca21chr4","C",1020660,1018891,"orf19.3803","Chr4","MNN22",1,1763.39283047892,2935.61984079895,1856.57712619068,1812.68207726603,856.337391077486,577.494623888672,0.97635700219214,0.860395316617145,0.928784678398947,0.940802448646638
"4572","orf19.3802","PMT6",2314.605364,4228.522638,2842.472778,NA,2488.815233,NA,0.875581027,NA,0.644588667,0.21056184,1.61662054,0.239632666,1.575286658,0.192418259,"Ca21chr4","W",1022690,1025188,"orf19.3802","Chr4","PTM6/PMT6/PMT3",1,2314.60536398467,4228.52263824349,2622.87211223037,2313.66662002998,1397.91952429749,1470.11066774259,0.88211186860443,0.332118854933247,0.690055651350863,0.242126514023101
"1009","orf19.3801","FAV1",306.8307045,548.938862,302.0658754,NA,363.1024272,NA,1.202063711,NA,0.34998918,0.427660788,1.425449239,0.035939073,1.423196559,0.049573494,"Ca21chr4","W",1027634,1030180,"orf19.3801","Chr4","",1,306.830704496653,548.938861992514,92.7814321614545,150.097691668232,51.9723963042593,66.6266423048536,1.61775571007611,0.907521554863967,0.134745725553076,0.0386096129783583
"2961","orf19.3799","RTN2",1598.466545,6156.833382,1883.747059,NA,3780.28116,NA,2.006788089,NA,0.008651098,0.001308679,1.501252668,0.092771843,1.463878145,0.01664982,"Ca21chr4","W",1033344,1034444,"orf19.3799","Chr4","RTN2",1,1598.46654489894,6156.83338180775,1669.02182584446,3627.69314432717,502.093935435186,1355.41049582181,2.17354446068535,0.367427457774234,0.00900033791657149,0.000128603554178121
"3696","orf19.3798","TRM8",979.7451467,2714.819308,1117.489934,NA,1553.345655,NA,1.390031004,NA,0.361251359,0.090181127,1.328627025,0.084951161,1.319468583,0.169430065,"Ca21chr4","C",1035871,1034894,"orf19.3798","Chr4","TRM8",1,979.745146741744,2714.81930840251,905.570002816998,1362.78546878843,380.249553447624,750.808928380069,1.5048924594997,0.497915533927884,0.379787678416336,0.0520583463650669
"5930","orf19.3797","MPRL11",472.1525529,1161.89243,478.3740367,NA,644.7705558,NA,1.347837688,NA,0.635247347,0.42353076,1.451472305,0.084620422,1.443057737,0.069351345,"Ca21chr4","C",1037061,1036285,"orf19.3797","Chr4","MPRL11",1,472.1525528565,1161.89243030307,282.218456643074,444.580225367711,290.103855420223,470.973732418449,1.57496573056558,0.756676552814906,0.961369236201468,0.848045785304023
"342","orf19.3796","RTN1",1200.502504,2209.5298,1414.486544,NA,1414.581024,NA,1.000066795,NA,0.812848367,0.518703577,1.469225734,0.077986388,1.459056916,0.055001576,"Ca21chr4","W",1037525,1039360,"orf19.3796","Chr4","RTN1",1,1200.50250432669,2209.5298001303,1207.50114657538,1217.86540323045,1265.8802238191,1168.60358418578,1.00844403558378,23.0463156699641,0.575160697364245,0.265289208513234
"5757","orf19.3795","AGP3",644.4340321,1613.176772,692.1158931,NA,956.8333278,NA,1.38247559,NA,0.16544967,0.00517432,1.428216425,0.05890597,1.40949293,0.050037796,"Ca21chr4","C",1041176,1039635,"orf19.3795","Chr4","AGP3",1,644.434032140475,1613.17677150436,481.920307163427,754.318674583587,333.772484064677,389.493148289301,1.56523529590087,0.871779751465883,0.16188597369746,0.0296092536730845
"5773","orf19.3794","CSR1",699.5368009,1044.894214,770.4219275,NA,637.4820906,NA,0.827445414,NA,0.204365381,0.063798283,1.485889726,0.076685099,1.465167036,0.036140193,"Ca21chr4","C",1044124,1042268,"orf19.3794","Chr4","CSR1/SUR1/ZAP1",1,699.536800943561,1044.89421388873,559.709939665253,429.442398983208,246.922053244963,164.059502008603,0.76725883989133,0.199999482915202,0.285043117961145,0.0542337965262642
"3616","orf19.3793","",445.3147219,797.9572967,489.8715433,NA,546.8788004,NA,1.116371849,NA,0.678805476,0.564327735,1.344033012,0.094412325,1.347278191,0.073278399,"Ca21chr4","W",1048399,1049574,"orf19.3793","Chr4","",1,445.314721940649,797.957296673381,279.601207564124,335.93475170569,172.265237846616,292.907420462616,1.20147818613639,0.625266216022077,0.99246882706838,0.986601722870077
"3703","orf19.3792","PAT1",1514.601574,3394.682855,1776.916524,NA,2215.837934,NA,1.24701296,NA,0.38062367,0.197744551,1.435376209,0.092155912,1.4201085,0.064093178,"Ca21chr4","C",1052250,1049893,"orf19.3792","Chr4","PAT1",1,1514.60157421289,3394.68285504322,1562.75393717341,2031.50292266454,775.081192037725,923.680317884077,1.29995060280505,1.01626310309016,0.355977505884343,0.199861722588103
"172","orf19.3791","FGR10",255.0484148,365.9038146,234.6530184,NA,230.4752101,NA,0.974702021,NA,0.257892401,0.266377529,1.454457879,0.083105946,1.429079133,0.049041434,"Ca21chr4","W",1053028,1053975,"orf19.3791","Chr4","FGR10",1,255.048414828878,365.903814576228,50.2686593735632,25.2224903956568,106.166910397548,35.3004815994566,1,3.84816349055634,0.836736221228614,0.582736139649771
"3792","orf19.3789","RPL24A",8383.141823,31368.67199,10691.75634,NA,19555.21382,NA,1.828999202,NA,0.053685996,0.001429981,1.387171602,0.071379376,1.408313159,0.04774613,"Ca21chr4","C",1054625,1054158,"orf19.3789","Chr4","RPL24A",1,8383.14182256038,31368.6719891572,10438.1426732001,19654.8012937581,3970.0153463032,8892.00241611736,1.88297879317378,0.46467190764655,0.0487887618811581,0.00112537813238356
"6164","orf19.3788.1","RPL30",364.8685177,748.6169832,368.4946014,NA,449.3710313,NA,1.219477923,NA,0.262887084,0.272050057,1.45885829,0.043481574,1.452681527,0.041072434,"Ca21chr4","W",1055449,1055950,"orf19.3788.1","Chr4","",1,364.868517664245,748.616983163036,163.476392241155,238.235118469327,91.2478165640275,125.41113817841,1.45582171379186,35.1431516047926,0.328821640677899,0.239359596382214
"2295","orf19.3788","RPL30",7218.226544,19000.11033,9089.093385,NA,11394.57801,NA,1.25365397,NA,0.590591861,0.344695391,1.51277196,0.116805461,1.487292014,0.074379643,"Ca21chr4","C",1056829,1056086,"orf19.3788","Chr4","RPL30",1,7218.226543948,19000.110330649,8844.44915367968,11376.5563139764,3325.49596415993,6374.47025984979,1.28629337071188,0.467800825597426,0.556074148091117,0.288012032743083
"4786","orf19.3787","KAE1",1207.983611,2986.226846,1460.856143,NA,1966.610743,NA,1.346204246,NA,0.464991214,0.011415136,1.55300806,0.089021477,1.526667832,0.047241216,"Ca21chr4","W",1057101,1058219,"orf19.3787","Chr4","KAE1",1,1207.98361072861,2986.22684571176,1246.58221418916,1777.08935712952,848.427947092569,1235.15416843258,1.42556931817403,0.369172382334718,0.454741468077835,0.0209729594739126
"2132","orf19.3785","",456.8625518,1268.619615,484.1423359,NA,799.6174983,NA,1.651616558,NA,0.032750367,0.020993739,1.402939497,0.077199224,1.405375619,0.089406,"Ca21chr4","C",1059239,1058403,"orf19.3785","Chr4","",1,456.862551770673,1268.61961546217,274.248336563293,593.474070493851,140.927649007412,218.060054159993,2.16400244366436,0.669061216212042,0.00735601463199784,0.00157826868598282
"79","orf19.3784","",237.5787186,327.3491612,207.1717859,NA,201.8911065,NA,0.974510625,NA,0.393025196,0.420493924,1.39109554,0.057186397,1.394545224,0.09077541,"Ca21chr4","W",1059628,1060509,"orf19.3784","Chr4","",1,237.57871856919,327.349161198753,30.3941986819066,15.3929972567228,38.9466941859055,25.0844734648575,1,0.372235365850237,0.469889894634528,0.180709399289277
"5474","orf19.3783","",403.036666,572.7516578,452.0070937,NA,348.2402859,NA,0.770431019,NA,0.813274251,0.858749884,1.329382609,0.118256816,1.338518961,0.031942845,"Ca21chr4","W",1060560,1061006,"orf19.3783","Chr4","",1,403.036666046194,572.751657824934,241.570221627437,135.506182042002,160.300027576246,100.474249041347,0.560939097249274,0.786881145061694,0.385902174228671,0.526843029473298
"635","orf19.3782.2","",580.5737683,1217.692631,632.7186509,NA,779.0218693,NA,1.231229502,NA,0.58551648,0.334002108,1.447638573,0.178995265,1.413301073,0.102642866,"Ca21chr4","C",1062999,1062736,"orf19.3782.2","Chr4","",1,580.573768277804,1217.69263136289,431.652125255764,573.066628589548,453.645658367778,583.584798283857,1.32709979118392,12.639943715185,0.527196316924357,0.177419936268219
"4021","orf19.3782","",2866.428997,8157.788122,3743.297738,NA,5256.797111,NA,1.404322466,NA,0.353684401,0.068871713,1.51699533,0.129089404,1.512230898,0.050096755,"Ca21chr4","W",1063925,1065586,"orf19.3782","Chr4","",1,2866.42899695564,8157.78812248059,3516.38343792978,5120.99329264452,2394.7528604215,3070.06129804378,1.45632391433951,0.679133868744773,0.329585280622241,0.0362704837061543
"7","orf19.3781","",409.4318239,512.8584636,445.5968493,NA,323.748178,NA,0.726549522,NA,0.864817497,0.840847009,1.471204403,0.110119627,1.447767789,0.036229415,"Ca21chr4","C",1067081,1065681,"orf19.3781","Chr4","",1,409.431823923203,512.85846362533,244.866625053159,131.612271688324,293.664258890083,142.461473690496,0.538480318717365,0.397493704256847,0.622798205347015,0.0996430182230627
"5","orf19.3780","",257.5939803,369.645768,230.3658577,NA,231.348081,NA,0.990540025,NA,0.45971999,0.468745299,1.434818369,0.062044633,1.422143544,0.07556858,"Ca21chr4","W",1068165,1069463,"orf19.3780","Chr4","",1,257.593980253463,369.645767956103,51.669782553443,38.7750234478119,79.7679806762856,54.8891730966118,1,6.18873743401871,0.816519805678493,0.524361187275203
"5233","orf19.3778","",3133.093511,6797.172315,3919.453288,NA,4300.205785,NA,1.097144287,NA,0.810466909,0.262783107,1.419382452,0.067391944,1.418003866,0.070303212,"Ca21chr4","W",1069672,1071231,"orf19.3778","Chr4","",1,3133.09351102114,6797.17231494143,3694.10280654201,4146.2495969735,4112.86210943519,4290.55022120982,1.12239691587109,4.70748296888596,0.639613530814296,0.183674035101094
"1472","orf19.3777","IMG2",378.4992263,746.3966287,397.8033801,NA,467.7483742,NA,1.175828054,NA,0.449010324,0.267878105,1.373667085,0.070217488,1.399188834,0.107090613,"Ca21chr4","W",1071383,1071754,"orf19.3777","Chr4","IMG2",1,378.499226348364,746.396628729206,188.004188212813,258.056939563184,177.634914244119,207.336026485868,1.37349922192984,1.86250318559388,0.937517753346067,0.920119199185746
"2289","orf19.3775","SSK2",526.9922313,958.9461838,564.9975533,NA,619.5072788,NA,1.096477808,NA,0.657680452,0.58277261,1.523330838,0.117341948,1.478242224,0.056192801,"Ca21chr4","C",1076415,1071964,"orf19.3775","Chr4","SSK2",1,526.992231305984,958.94618384489,354.923371723843,411.088723859753,313.477246902016,316.008739767143,1.15824641770735,0.433305082343531,0.610030576967543,0.114074002724709
"5503","orf19.3774.1","PPG1",592.8087265,1293.58029,647.5721617,NA,797.5436124,NA,1.23159033,NA,0.490167531,0.053028335,1.381275627,0.039133244,1.411775808,0.016622677,"Ca21chr4","W",1077301,1077522,"orf19.3774.1","Chr4","PPG1",1,592.808726474675,1293.58029026385,443.007780693137,591.849961452576,282.213469602122,349.294761856924,1.33547853442025,39.2522712697303,0.413991386137553,0.24120884769098
"581","orf19.3774","HUB1",347.8680766,906.5587374,372.2851749,NA,590.6701629,NA,1.578805288,NA,0.266465425,0.227560499,1.511715331,0.158061202,1.489866549,0.110639014,"Ca21chr4","C",1078892,1077642,"orf19.3774","Chr4","HUB1",1,347.868076607301,906.558737416042,164.080519178023,380.791531236537,178.306864188385,264.041106058289,2.31605503684816,113.185581135575,0.127370853433934,0.0718404734810319
"5333","orf19.3773","",341.731456,518.6006503,335.7226359,NA,321.8041009,NA,0.958541565,NA,0.814426707,0.818342611,1.337441211,0.151255201,1.30655421,0.042103193,"Ca21chr4","W",1080242,1082263,"orf19.3773","Chr4","",1,341.731456043956,518.600650332728,134.859931036368,108.30254921247,87.227666745244,66.4369816034764,0.802083078851328,23.8566076094285,0.685362632868879,0.645436950941517
"1704","orf19.3770","ARG8",829.6459016,3539.15284,964.7124573,NA,2181.746287,NA,2.261550859,NA,0.041767558,0.010107553,1.423357398,0.065745107,1.438615793,0.072710791,"Ca21chr4","C",1083762,1082395,"orf19.3770","Chr4","ARG8",1,829.645901613007,3539.15284030063,752.704337376511,2000.71454265281,441.857771854491,1289.89420055922,2.65803509200722,0.809653972917772,0.0307601309280158,0.00050738223723913
"5316","orf19.3769","",457.9535232,863.0810681,491.810029,NA,520.8108142,NA,1.058967454,NA,0.685810138,0.536933437,1.507617532,0.10136355,1.471221997,0.023436059,"Ca21chr4","C",1086089,1084026,"orf19.3769","Chr4","",1,457.953523238381,863.081068054752,299.791757745651,315.507417886407,249.979793167689,296.371740075867,1.05239279467328,0.309227295050097,0.973144774970875,0.713405003383243
